Name:	DI-NEARP-n160-Q2k.dat				
150	165	122	24	L	
150	165	150	40	U	
150	165	166	8	F	
150	396	149	0	R	
150	396	150	40	U	
150	396	166	8	F	
151	152	151	40	U	
151	152	262	8	F	
151	290	12	0	R	
151	290	51	24	L	
151	290	89	8	F	
151	290	151	40	U	
151	341	151	40	U	
151	341	340	24	L	
151	341	433	8	F	
152	151	152	40	U	
152	151	290	0	R	
152	151	341	8	F	
152	262	152	40	U	
152	262	154	8	F	
152	262	333	0	R	
153	119	118	0	R	
153	119	153	40	U	
153	119	375	8	F	
153	228	96	8	F	
153	228	118	24	L	
153	228	153	40	U	
153	228	343	0	R	
153	406	153	40	U	
153	406	200	0	R	
153	406	336	8	F	
153	406	435	24	L	
153	436	153	40	U	
153	436	265	24	L	
153	436	435	0	R	
153	436	441	8	F	
154	155	27	8	F	
154	155	154	40	U	
154	155	255	0	R	
154	163	27	0	R	
154	163	154	40	U	
154	163	415	8	F	
154	262	152	0	R	
154	262	154	40	U	
154	262	333	8	F	
155	27	139	0	R	
155	27	155	40	U	
155	27	163	24	L	
155	27	400	8	F	
155	154	155	40	U	
155	154	163	0	R	
155	154	262	8	F	
155	255	122	8	F	
155	255	139	24	L	
155	255	155	40	U	
156	86	136	8	F	
156	86	156	40	U	
156	86	160	0	R	
156	86	162	24	L	
156	162	86	0	R	
156	162	136	8	F	
156	162	156	40	U	
156	443	156	40	U	
156	443	169	8	F	
156	443	387	0	R	
157	35	157	40	U	
157	35	384	8	F	
157	141	85	24	L	
157	141	140	8	F	
157	141	157	40	U	
157	141	209	0	R	
157	173	157	40	U	
157	173	174	8	F	
158	40	158	40	U	
158	40	223	8	F	
158	40	393	24	L	
158	159	158	40	U	
158	159	220	8	F	
158	159	246	0	R	
158	371	158	40	U	
158	371	247	24	L	
158	371	253	8	F	
158	371	393	0	R	
159	158	40	8	F	
159	158	159	40	U	
159	158	371	24	L	
159	220	159	40	U	
159	220	219	0	R	
159	220	272	8	F	
159	246	159	40	U	
159	246	219	8	F	
159	246	247	0	R	
160	86	136	0	R	
160	86	156	24	L	
160	86	160	40	U	
160	86	162	8	F	
160	161	136	24	L	
160	161	160	40	U	
160	161	315	8	F	
160	169	160	40	U	
160	169	400	24	L	
160	169	431	8	F	
160	169	443	0	R	
161	136	86	8	F	
161	136	161	40	U	
161	136	162	0	R	
161	160	86	0	R	
161	160	161	40	U	
161	160	169	8	F	
161	315	161	40	U	
161	315	311	0	R	
161	315	314	8	F	
162	86	136	24	L	
162	86	156	0	R	
162	86	160	8	F	
162	86	162	40	U	
162	136	86	0	R	
162	136	161	8	F	
162	136	162	40	U	
162	156	86	24	L	
162	156	162	40	U	
162	156	443	8	F	
163	27	139	8	F	
163	27	155	0	R	
163	27	163	40	U	
163	27	400	24	L	
163	154	155	24	L	
163	154	163	40	U	
163	154	262	8	F	
163	415	71	0	R	
163	415	163	40	U	
163	415	377	8	F	
164	49	48	8	F	
164	49	164	40	U	
164	378	32	0	R	
164	378	48	8	F	
164	378	164	40	U	
164	394	32	24	L	
164	394	56	24	L	
164	394	164	40	U	
164	394	182	8	F	
165	122	121	8	F	
165	122	165	40	U	
165	122	255	0	R	
165	150	121	8	F	
165	150	149	24	L	
165	150	165	40	U	
165	150	396	24	L	
165	166	111	8	F	
165	166	165	40	U	
165	166	396	0	R	
166	111	110	8	F	
166	111	166	40	U	
166	111	311	24	L	
166	165	122	8	F	
166	165	150	24	L	
166	165	166	40	U	
166	396	149	8	F	
166	396	150	0	R	
166	396	166	40	U	
167	1	54	0	R	
167	1	167	40	U	
167	1	239	8	F	
167	168	167	40	U	
167	168	254	8	F	
167	168	319	0	R	
167	252	167	40	U	
167	252	253	0	R	
167	252	285	8	F	
168	167	1	8	F	
168	167	168	40	U	
168	167	252	0	R	
168	254	168	40	U	
168	254	253	24	L	
168	254	268	8	F	
168	319	10	8	F	
168	319	168	40	U	
168	319	355	0	R	
169	160	86	24	L	
169	160	161	8	F	
169	160	169	40	U	
169	400	27	24	L	
169	400	169	40	U	
169	400	327	8	F	
169	431	58	0	R	
169	431	169	40	U	
169	431	330	8	F	
169	443	156	0	R	
169	443	169	40	U	
169	443	387	8	F	
170	19	6	8	F	
170	19	20	24	L	
170	19	170	40	U	
170	171	103	24	L	
170	171	148	0	R	
170	171	170	40	U	
170	171	233	8	F	
170	316	57	24	L	
170	316	170	40	U	
170	316	283	8	F	
171	103	6	24	L	
171	103	116	8	F	
171	103	171	40	U	
171	148	147	0	R	
171	148	171	40	U	
171	148	432	8	F	
171	170	19	8	F	
171	170	171	40	U	
171	170	316	24	L	
171	233	171	40	U	
171	233	211	8	F	
171	233	234	0	R	
171	233	236	24	L	
172	101	102	24	L	
172	101	172	40	U	
172	101	282	8	F	
172	222	62	0	R	
172	222	172	40	U	
172	222	221	8	F	
172	350	9	24	L	
172	350	172	40	U	
172	350	384	8	F	
173	157	35	8	F	
173	157	141	0	R	
173	157	173	40	U	
173	174	173	40	U	
173	174	212	24	L	
173	174	323	8	F	
174	173	157	8	F	
174	173	174	40	U	
174	212	3	24	L	
174	212	174	40	U	
174	212	181	8	F	
174	323	93	0	R	
174	323	174	40	U	
174	323	175	8	F	
175	95	175	40	U	
175	95	176	0	R	
175	95	418	8	F	
175	176	93	8	F	
175	176	95	24	L	
175	176	175	40	U	
175	323	93	24	L	
175	323	174	8	F	
175	323	175	40	U	
176	93	176	40	U	
176	93	323	8	F	
176	95	175	24	L	
176	95	176	40	U	
176	95	418	8	F	
176	175	95	0	R	
176	175	176	40	U	
176	175	323	8	F	
177	178	177	40	U	
177	178	325	8	F	
177	178	385	24	L	
177	385	177	40	U	
177	385	178	0	R	
177	385	293	8	F	
177	425	177	40	U	
177	425	312	24	L	
177	425	326	8	F	
178	177	178	40	U	
178	177	385	0	R	
178	177	425	8	F	
178	325	45	0	R	
178	325	178	40	U	
178	325	324	24	L	
178	325	363	8	F	
178	385	177	8	F	
178	385	178	40	U	
178	385	293	0	R	
179	180	143	8	F	
179	180	179	40	U	
179	180	356	24	L	
179	438	117	0	R	
179	438	179	40	U	
179	438	225	8	F	
180	143	87	24	L	
180	143	142	0	R	
180	143	180	40	U	
180	143	344	8	F	
180	179	180	40	U	
180	179	438	8	F	
180	356	180	40	U	
180	356	244	0	R	
180	356	362	8	F	
181	3	181	40	U	
181	3	209	8	F	
181	3	212	24	L	
181	131	130	8	F	
181	131	181	40	U	
181	131	243	0	R	
181	182	181	40	U	
181	182	394	8	F	
181	212	3	0	R	
181	212	174	8	F	
181	212	181	40	U	
182	181	3	8	F	
182	181	131	0	R	
182	181	182	40	U	
182	181	212	24	L	
182	394	32	0	R	
182	394	56	0	R	
182	394	164	8	F	
182	394	182	40	U	
183	140	141	24	L	
183	140	183	40	U	
183	140	189	0	R	
183	140	194	8	F	
183	140	273	0	R	
183	184	112	0	R	
183	184	183	40	U	
183	184	409	8	F	
183	263	33	8	F	
183	263	183	40	U	
183	263	189	24	L	
184	112	24	0	R	
184	112	105	8	F	
184	112	184	40	U	
184	183	140	8	F	
184	183	184	40	U	
184	183	263	0	R	
184	409	46	0	R	
184	409	184	40	U	
184	409	410	8	F	
185	32	185	40	U	
185	32	378	8	F	
185	32	394	24	L	
185	56	185	40	U	
185	56	394	8	F	
185	91	126	8	F	
185	91	185	40	U	
185	418	90	24	L	
185	418	95	8	F	
185	418	185	40	U	
186	36	186	40	U	
186	36	386	0	R	
186	36	387	8	F	
186	68	133	0	R	
186	68	186	40	U	
186	68	386	8	F	
186	145	41	8	F	
186	145	144	0	R	
186	145	186	40	U	
187	188	187	40	U	
187	188	213	8	F	
187	215	187	40	U	
187	215	367	24	L	
187	215	440	8	F	
187	270	187	40	U	
187	270	274	8	F	
187	270	402	0	R	
188	187	188	40	U	
188	187	215	8	F	
188	187	270	0	R	
188	213	188	40	U	
188	213	214	0	R	
188	213	426	8	F	
189	140	141	8	F	
189	140	183	24	L	
189	140	189	40	U	
189	140	194	0	R	
189	140	273	0	R	
189	263	33	8	F	
189	263	183	0	R	
189	263	189	40	U	
189	273	140	24	L	
189	273	189	40	U	
189	273	272	8	F	
190	191	190	40	U	
190	191	339	0	R	
190	301	190	40	U	
190	301	300	24	L	
190	301	363	8	F	
191	190	191	40	U	
191	190	301	8	F	
191	339	18	8	F	
191	339	75	0	R	
191	339	191	40	U	
192	193	192	40	U	
192	193	335	8	F	
192	193	437	24	L	
192	348	134	8	F	
192	348	192	40	U	
192	348	349	0	R	
192	361	192	40	U	
192	361	288	8	F	
192	361	349	24	L	
192	437	192	40	U	
192	437	193	0	R	
192	437	389	8	F	
193	192	193	40	U	
193	192	348	24	L	
193	192	361	8	F	
193	192	437	0	R	
193	335	193	40	U	
193	335	267	0	R	
193	335	393	8	F	
193	437	192	24	L	
193	437	193	40	U	
193	437	389	8	F	
194	140	141	0	R	
194	140	183	8	F	
194	140	189	24	L	
194	140	194	40	U	
194	140	273	24	L	
194	195	194	40	U	
194	195	352	8	F	
194	373	67	8	F	
194	373	194	40	U	
194	373	374	24	L	
195	194	140	24	L	
195	194	195	40	U	
195	194	373	8	F	
195	352	16	24	L	
195	352	195	40	U	
195	352	226	8	F	
195	352	272	0	R	
196	197	196	40	U	
196	197	365	24	L	
196	197	423	8	F	
196	424	196	40	U	
196	424	249	8	F	
196	424	367	24	L	
197	196	197	40	U	
197	196	424	8	F	
197	365	197	40	U	
197	365	295	0	R	
197	365	366	8	F	
197	423	197	40	U	
197	423	435	8	F	
197	423	441	0	R	
198	113	114	8	F	
198	113	198	40	U	
198	113	355	24	L	
198	113	432	0	R	
198	414	198	40	U	
198	414	204	0	R	
198	414	234	8	F	
199	108	55	8	F	
199	108	109	0	R	
199	108	199	40	U	
199	108	201	24	L	
199	124	123	8	F	
199	124	199	40	U	
199	124	334	24	L	
199	310	199	40	U	
199	310	305	8	F	
199	310	309	0	R	
200	88	200	40	U	
200	88	360	8	F	
200	201	108	8	F	
200	201	123	0	R	
200	201	200	40	U	
200	201	309	0	R	
200	201	336	24	L	
200	375	119	0	R	
200	375	200	40	U	
200	375	395	8	F	
200	406	153	24	L	
200	406	200	40	U	
200	406	336	0	R	
200	406	435	8	F	
201	108	55	24	L	
201	108	109	8	F	
201	108	199	0	R	
201	108	201	40	U	
201	123	124	24	L	
201	123	129	8	F	
201	123	201	40	U	
201	200	88	24	L	
201	200	201	40	U	
201	200	375	8	F	
201	200	406	0	R	
201	309	201	40	U	
201	309	310	24	L	
201	309	334	8	F	
201	336	55	0	R	
201	336	201	40	U	
201	336	406	8	F	
202	66	202	40	U	
202	203	202	40	U	
202	203	343	8	F	
202	372	202	40	U	
202	372	227	8	F	
202	372	343	0	R	
202	407	96	24	L	
202	407	202	40	U	
202	407	398	8	F	
203	202	66	8	F	
203	202	203	40	U	
203	202	372	0	R	
203	202	407	24	L	
203	343	203	40	U	
203	343	228	0	R	
203	343	372	8	F	
204	205	204	40	U	
204	211	204	40	U	
204	211	210	8	F	
204	211	233	24	L	
204	414	198	8	F	
204	414	204	40	U	
204	414	234	0	R	
205	204	205	40	U	
205	204	211	0	R	
205	204	414	8	F	
206	5	15	0	R	
206	5	206	40	U	
206	5	271	8	F	
206	62	15	24	L	
206	62	206	40	U	
206	62	222	8	F	
206	320	59	24	L	
206	320	206	40	U	
206	320	277	8	F	
206	320	286	0	R	
207	22	207	40	U	
207	22	245	8	F	
207	208	207	40	U	
207	208	217	0	R	
207	208	376	8	F	
207	208	383	24	L	
207	217	207	40	U	
207	217	208	24	L	
207	217	218	8	F	
207	383	207	40	U	
207	383	208	0	R	
207	383	340	0	R	
208	207	22	8	F	
208	207	208	40	U	
208	207	217	24	L	
208	207	383	0	R	
208	217	207	0	R	
208	217	208	40	U	
208	217	218	8	F	
208	376	208	40	U	
208	376	305	8	F	
208	376	345	0	R	
208	383	207	24	L	
208	383	208	40	U	
208	383	340	0	R	
209	3	181	8	F	
209	3	209	40	U	
209	3	212	0	R	
209	141	85	8	F	
209	141	140	0	R	
209	141	157	24	L	
209	141	209	40	U	
210	211	204	24	L	
210	211	210	40	U	
210	211	233	8	F	
210	236	210	40	U	
210	236	233	24	L	
210	236	235	8	F	
210	238	210	40	U	
210	238	237	24	L	
210	238	326	8	F	
211	204	205	24	L	
211	204	211	40	U	
211	204	414	8	F	
211	210	211	40	U	
211	210	236	24	L	
211	210	238	8	F	
211	233	171	8	F	
211	233	211	40	U	
211	233	234	24	L	
211	233	236	0	R	
212	3	181	0	R	
212	3	209	8	F	
212	3	212	40	U	
212	174	173	0	R	
212	174	212	40	U	
212	174	323	24	L	
212	181	3	24	L	
212	181	131	8	F	
212	181	182	0	R	
212	181	212	40	U	
213	188	187	8	F	
213	188	213	40	U	
213	214	213	40	U	
213	214	248	8	F	
213	214	367	0	R	
213	426	67	8	F	
213	426	213	40	U	
213	426	402	24	L	
213	426	447	0	R	
214	213	188	24	L	
214	213	214	40	U	
214	213	426	8	F	
214	248	82	24	L	
214	248	214	40	U	
214	248	249	8	F	
214	367	214	40	U	
214	367	215	8	F	
214	367	424	24	L	
215	187	188	0	R	
215	187	215	40	U	
215	187	270	8	F	
215	367	214	8	F	
215	367	215	40	U	
215	367	424	0	R	
215	440	215	40	U	
215	440	265	8	F	
215	440	441	24	L	
216	60	100	8	F	
216	60	216	40	U	
216	439	69	0	R	
216	439	216	40	U	
216	439	370	8	F	
217	207	22	24	L	
217	207	208	0	R	
217	207	217	40	U	
217	207	383	8	F	
217	208	207	24	L	
217	208	217	40	U	
217	208	376	8	F	
217	208	383	24	L	
217	218	217	40	U	
217	218	244	8	F	
218	217	207	8	F	
218	217	208	0	R	
218	217	218	40	U	
218	244	87	24	L	
218	244	218	40	U	
218	244	245	0	R	
218	244	356	8	F	
219	220	159	24	L	
219	220	219	40	U	
219	220	272	8	F	
219	227	219	40	U	
219	227	226	24	L	
219	227	351	8	F	
219	227	372	0	R	
219	246	159	0	R	
219	246	219	40	U	
219	246	247	8	F	
220	159	158	8	F	
220	159	220	40	U	
220	159	246	24	L	
220	219	220	40	U	
220	219	227	24	L	
220	219	246	8	F	
220	272	220	40	U	
220	272	273	8	F	
220	272	352	0	R	
221	222	62	24	L	
221	222	172	8	F	
221	222	221	40	U	
221	322	221	40	U	
221	322	299	8	F	
221	322	321	24	L	
222	62	15	0	R	
222	62	206	8	F	
222	62	222	40	U	
222	172	101	0	R	
222	172	222	40	U	
222	172	350	8	F	
222	221	222	40	U	
222	221	322	8	F	
223	40	158	8	F	
223	40	223	40	U	
223	40	393	0	R	
223	146	33	8	F	
223	146	223	40	U	
223	389	223	40	U	
223	389	288	8	F	
223	389	437	24	L	
224	98	97	0	R	
224	98	224	40	U	
224	98	359	8	F	
224	225	47	0	R	
224	225	224	40	U	
224	225	438	8	F	
224	347	224	40	U	
224	347	249	0	R	
224	347	313	8	F	
225	47	8	8	F	
225	47	225	40	U	
225	47	338	24	L	
225	224	98	8	F	
225	224	225	40	U	
225	224	347	24	L	
225	438	117	24	L	
225	438	179	8	F	
225	438	225	40	U	
226	227	219	0	R	
226	227	226	40	U	
226	227	351	24	L	
226	227	372	8	F	
226	352	16	0	R	
226	352	195	8	F	
226	352	226	40	U	
226	352	272	24	L	
227	219	220	0	R	
227	219	227	40	U	
227	219	246	8	F	
227	226	227	40	U	
227	226	352	8	F	
227	351	44	24	L	
227	351	227	40	U	
227	351	264	8	F	
227	372	202	0	R	
227	372	227	40	U	
227	372	343	8	F	
228	96	84	8	F	
228	96	228	40	U	
228	96	407	0	R	
228	118	119	8	F	
228	118	228	40	U	
228	118	281	0	R	
228	153	119	0	R	
228	153	228	40	U	
228	153	406	8	F	
228	153	436	24	L	
228	343	203	24	L	
228	343	228	40	U	
228	343	372	8	F	
229	7	99	8	F	
229	7	229	40	U	
229	7	368	0	R	
229	230	229	40	U	
229	230	349	8	F	
229	353	17	24	L	
229	353	229	40	U	
229	353	231	8	F	
230	229	7	24	L	
230	229	230	40	U	
230	229	353	8	F	
230	349	230	40	U	
230	349	348	8	F	
230	349	361	24	L	
231	104	105	24	L	
231	104	231	40	U	
231	104	288	0	R	
231	104	410	8	F	
231	232	231	40	U	
231	232	288	8	F	
231	353	17	0	R	
231	353	229	8	F	
231	353	231	40	U	
232	231	104	0	R	
232	231	232	40	U	
232	231	353	8	F	
232	288	104	24	L	
232	288	232	40	U	
232	288	361	0	R	
232	288	389	8	F	
233	171	103	0	R	
233	171	148	24	L	
233	171	170	8	F	
233	171	233	40	U	
233	211	204	0	R	
233	211	210	8	F	
233	211	233	40	U	
233	234	233	40	U	
233	234	414	8	F	
233	234	432	0	R	
233	236	210	0	R	
233	236	233	40	U	
233	236	235	8	F	
234	233	171	24	L	
234	233	211	0	R	
234	233	234	40	U	
234	233	236	8	F	
234	414	198	8	F	
234	414	204	24	L	
234	414	234	40	U	
234	432	113	8	F	
234	432	148	0	R	
234	432	234	40	U	
235	236	210	8	F	
235	236	233	0	R	
235	236	235	40	U	
235	237	235	40	U	
235	237	238	8	F	
235	237	266	24	L	
235	284	41	8	F	
235	284	116	24	L	
235	284	137	0	R	
235	284	235	40	U	
236	210	211	0	R	
236	210	236	40	U	
236	210	238	8	F	
236	233	171	0	R	
236	233	211	24	L	
236	233	234	8	F	
236	233	236	40	U	
236	235	236	40	U	
236	235	237	0	R	
236	235	284	8	F	
237	235	236	24	L	
237	235	237	40	U	
237	235	284	8	F	
237	238	210	0	R	
237	238	237	40	U	
237	238	326	8	F	
237	266	237	40	U	
237	266	251	8	F	
237	266	420	24	L	
238	210	211	24	L	
238	210	236	8	F	
238	210	238	40	U	
238	237	235	24	L	
238	237	238	40	U	
238	237	266	8	F	
238	326	238	40	U	
238	326	425	8	F	
239	1	54	24	L	
239	1	167	8	F	
239	1	239	40	U	
239	312	239	40	U	
239	312	355	8	F	
239	312	425	0	R	
239	370	239	40	U	
239	370	302	8	F	
239	370	439	0	R	
240	2	240	40	U	
240	2	256	8	F	
240	2	276	0	R	
240	277	240	40	U	
240	277	276	8	F	
240	277	320	0	R	
240	421	59	24	L	
240	421	240	40	U	
240	421	357	8	F	
241	242	241	40	U	
241	242	243	8	F	
241	242	289	0	R	
241	403	31	8	F	
241	403	241	40	U	
241	403	354	24	L	
241	417	92	8	F	
241	417	241	40	U	
241	417	243	0	R	
242	241	242	40	U	
242	241	403	8	F	
242	241	417	0	R	
242	243	131	8	F	
242	243	242	40	U	
242	243	417	24	L	
242	289	130	8	F	
242	289	242	40	U	
242	289	354	0	R	
243	131	130	0	R	
243	131	181	8	F	
243	131	243	40	U	
243	242	241	8	F	
243	242	243	40	U	
243	242	289	24	L	
243	417	92	8	F	
243	417	241	24	L	
243	417	243	40	U	
244	87	143	8	F	
244	87	244	40	U	
244	218	217	8	F	
244	218	244	40	U	
244	245	22	0	R	
244	245	244	40	U	
244	356	180	24	L	
244	356	244	40	U	
244	356	362	8	F	
245	22	207	8	F	
245	22	245	40	U	
245	244	87	8	F	
245	244	218	24	L	
245	244	245	40	U	
245	244	356	0	R	
246	159	158	8	F	
246	159	220	0	R	
246	159	246	40	U	
246	219	220	24	L	
246	219	227	8	F	
246	219	246	40	U	
246	247	246	40	U	
246	247	268	8	F	
246	247	371	0	R	
247	246	159	24	L	
247	246	219	8	F	
247	246	247	40	U	
247	268	53	0	R	
247	268	247	40	U	
247	268	254	8	F	
247	371	158	0	R	
247	371	247	40	U	
247	371	253	24	L	
247	371	393	8	F	
248	82	83	0	R	
248	82	248	40	U	
248	82	448	8	F	
248	214	213	8	F	
248	214	248	40	U	
248	214	367	24	L	
248	249	248	40	U	
248	249	347	8	F	
248	249	424	0	R	
249	248	82	0	R	
249	248	214	8	F	
249	248	249	40	U	
249	347	224	24	L	
249	347	249	40	U	
249	347	313	8	F	
249	424	196	8	F	
249	424	249	40	U	
249	424	367	0	R	
250	42	250	40	U	
250	251	250	40	U	
250	251	266	8	F	
250	251	332	24	L	
250	331	89	8	F	
250	331	250	40	U	
250	331	332	24	L	
251	250	42	8	F	
251	250	251	40	U	
251	250	331	24	L	
251	266	237	8	F	
251	266	251	40	U	
251	266	420	0	R	
251	332	251	40	U	
251	332	260	0	R	
251	332	331	8	F	
252	167	1	8	F	
252	167	168	24	L	
252	167	252	40	U	
252	253	53	0	R	
252	253	78	24	L	
252	253	252	40	U	
252	253	254	0	R	
252	253	371	8	F	
252	285	78	0	R	
252	285	135	8	F	
252	285	252	40	U	
253	53	253	40	U	
253	53	268	8	F	
253	78	253	40	U	
253	78	267	8	F	
253	78	285	24	L	
253	252	167	8	F	
253	252	253	40	U	
253	252	285	0	R	
253	254	168	8	F	
253	254	253	40	U	
253	254	268	24	L	
253	371	158	8	F	
253	371	247	0	R	
253	371	253	40	U	
253	371	393	24	L	
254	168	167	0	R	
254	168	254	40	U	
254	168	319	8	F	
254	253	53	0	R	
254	253	78	8	F	
254	253	252	24	L	
254	253	254	40	U	
254	253	371	0	R	
254	268	53	24	L	
254	268	247	8	F	
254	268	254	40	U	
255	122	121	8	F	
255	122	165	24	L	
255	122	255	40	U	
255	139	27	24	L	
255	139	255	40	U	
255	139	311	8	F	
255	155	27	0	R	
255	155	154	8	F	
255	155	255	40	U	
256	2	240	8	F	
256	2	256	40	U	
256	2	276	24	L	
256	257	21	24	L	
256	257	256	40	U	
256	257	405	8	F	
256	379	256	40	U	
256	379	380	0	R	
256	379	405	8	F	
257	21	257	40	U	
257	21	364	8	F	
257	256	2	8	F	
257	256	257	40	U	
257	256	379	24	L	
257	405	257	40	U	
257	405	379	0	R	
257	405	404	8	F	
258	259	258	40	U	
258	259	279	8	F	
258	259	419	0	R	
258	278	258	40	U	
258	278	279	0	R	
258	278	317	8	F	
258	401	18	8	F	
258	401	61	24	L	
258	401	258	40	U	
259	258	259	40	U	
259	258	278	0	R	
259	258	401	8	F	
259	279	259	40	U	
259	279	278	24	L	
259	279	391	8	F	
259	419	61	0	R	
259	419	259	40	U	
259	419	308	8	F	
259	419	445	24	L	
260	261	80	0	R	
260	261	260	40	U	
260	261	411	8	F	
260	332	251	24	L	
260	332	260	40	U	
260	332	331	8	F	
260	427	70	0	R	
260	427	260	40	U	
260	427	430	8	F	
261	80	261	40	U	
261	260	261	40	U	
261	260	332	24	L	
261	260	427	8	F	
261	411	13	24	L	
261	411	261	40	U	
261	411	429	8	F	
262	152	151	8	F	
262	152	262	40	U	
262	154	155	0	R	
262	154	163	8	F	
262	154	262	40	U	
262	333	262	40	U	
262	333	334	8	F	
262	333	360	24	L	
263	33	146	8	F	
263	33	263	40	U	
263	33	410	0	R	
263	183	140	8	F	
263	183	184	24	L	
263	183	263	40	U	
263	189	140	24	L	
263	189	263	40	U	
263	189	273	8	F	
264	265	264	40	U	
264	265	436	8	F	
264	265	440	24	L	
264	274	44	24	L	
264	274	264	40	U	
264	274	270	8	F	
264	351	44	0	R	
264	351	227	8	F	
264	351	264	40	U	
265	264	265	40	U	
265	264	274	0	R	
265	264	351	8	F	
265	436	153	8	F	
265	436	265	40	U	
265	436	435	24	L	
265	436	441	24	L	
265	440	215	8	F	
265	440	265	40	U	
265	440	441	0	R	
266	237	235	0	R	
266	237	238	8	F	
266	237	266	40	U	
266	251	250	8	F	
266	251	266	40	U	
266	251	332	0	R	
266	420	132	24	L	
266	420	266	40	U	
266	420	386	8	F	
267	78	253	8	F	
267	78	267	40	U	
267	78	285	0	R	
267	135	134	0	R	
267	135	267	40	U	
267	135	269	8	F	
267	135	285	24	L	
267	335	193	24	L	
267	335	267	40	U	
267	335	393	8	F	
268	53	253	8	F	
268	53	268	40	U	
268	247	246	8	F	
268	247	268	40	U	
268	247	371	24	L	
268	254	168	8	F	
268	254	253	0	R	
268	254	268	40	U	
269	54	1	8	F	
269	54	269	40	U	
269	100	60	24	L	
269	100	99	0	R	
269	100	269	40	U	
269	100	308	8	F	
269	135	134	24	L	
269	135	267	8	F	
269	135	269	40	U	
269	135	285	0	R	
270	187	188	24	L	
270	187	215	8	F	
270	187	270	40	U	
270	274	44	0	R	
270	274	264	8	F	
270	274	270	40	U	
270	402	43	24	L	
270	402	270	40	U	
270	402	426	8	F	
271	5	15	24	L	
271	5	206	8	F	
271	5	271	40	U	
271	287	85	0	R	
271	287	271	40	U	
271	287	286	24	L	
271	287	399	8	F	
271	296	271	40	U	
271	296	297	0	R	
271	296	304	8	F	
272	220	159	0	R	
272	220	219	8	F	
272	220	272	40	U	
272	273	140	8	F	
272	273	189	24	L	
272	273	272	40	U	
272	352	16	8	F	
272	352	195	24	L	
272	352	226	0	R	
272	352	272	40	U	
273	140	141	8	F	
273	140	183	24	L	
273	140	189	24	L	
273	140	194	0	R	
273	140	273	40	U	
273	189	140	0	R	
273	189	263	8	F	
273	189	273	40	U	
273	272	220	8	F	
273	272	273	40	U	
273	272	352	24	L	
274	44	16	0	R	
274	44	274	40	U	
274	44	351	8	F	
274	264	265	24	L	
274	264	274	40	U	
274	264	351	8	F	
274	270	187	8	F	
274	270	274	40	U	
274	270	402	24	L	
275	128	126	8	F	
275	128	127	0	R	
275	128	275	40	U	
275	412	275	40	U	
275	412	318	24	L	
275	444	65	24	L	
275	444	275	40	U	
275	444	318	8	F	
276	2	240	8	F	
276	2	256	0	R	
276	2	276	40	U	
276	277	240	0	R	
276	277	276	40	U	
276	277	320	8	F	
276	380	26	0	R	
276	380	276	40	U	
276	380	379	8	F	
277	240	2	0	R	
277	240	277	40	U	
277	240	421	8	F	
277	276	2	24	L	
277	276	277	40	U	
277	276	380	8	F	
277	320	59	0	R	
277	320	206	8	F	
277	320	277	40	U	
277	320	286	24	L	
278	258	259	24	L	
278	258	278	40	U	
278	258	401	8	F	
278	279	259	0	R	
278	279	278	40	U	
278	279	391	8	F	
278	317	28	0	R	
278	317	278	40	U	
278	317	318	8	F	
279	259	258	8	F	
279	259	279	40	U	
279	259	419	24	L	
279	278	258	24	L	
279	278	279	40	U	
279	278	317	8	F	
279	391	279	40	U	
279	391	390	24	L	
279	391	392	24	L	
279	391	445	8	F	
280	84	96	8	F	
280	84	280	40	U	
280	281	118	24	L	
280	281	280	40	U	
280	281	395	8	F	
280	408	149	8	F	
280	408	280	40	U	
280	408	398	0	R	
281	118	119	8	F	
281	118	228	24	L	
281	118	281	40	U	
281	280	84	0	R	
281	280	281	40	U	
281	280	408	8	F	
281	395	121	0	R	
281	395	281	40	U	
281	395	375	8	F	
282	101	102	0	R	
282	101	172	8	F	
282	101	282	40	U	
283	25	10	8	F	
283	25	283	40	U	
283	147	114	8	F	
283	147	148	24	L	
283	147	283	40	U	
283	316	57	0	R	
283	316	170	8	F	
283	316	283	40	U	
284	41	144	24	L	
284	41	145	8	F	
284	41	284	40	U	
284	116	103	8	F	
284	116	115	0	R	
284	116	284	40	U	
284	137	4	0	R	
284	137	138	8	F	
284	137	284	40	U	
284	235	236	0	R	
284	235	237	8	F	
284	235	284	40	U	
285	78	253	8	F	
285	78	267	24	L	
285	78	285	40	U	
285	135	134	8	F	
285	135	267	0	R	
285	135	269	24	L	
285	135	285	40	U	
285	252	167	8	F	
285	252	253	24	L	
285	252	285	40	U	
286	11	26	8	F	
286	11	286	40	U	
286	11	399	0	R	
286	287	85	8	F	
286	287	271	0	R	
286	287	286	40	U	
286	287	399	24	L	
286	320	59	8	F	
286	320	206	24	L	
286	320	277	0	R	
286	320	286	40	U	
287	85	141	8	F	
287	85	287	40	U	
287	271	5	0	R	
287	271	287	40	U	
287	271	296	8	F	
287	286	11	0	R	
287	286	287	40	U	
287	286	320	8	F	
287	399	11	24	L	
287	399	287	40	U	
287	399	382	8	F	
288	104	105	8	F	
288	104	231	24	L	
288	104	288	40	U	
288	104	410	0	R	
288	232	231	8	F	
288	232	288	40	U	
288	361	192	24	L	
288	361	288	40	U	
288	361	349	8	F	
288	389	223	8	F	
288	389	288	40	U	
